Drug1,Drug2,Cell line,CSS1,CSS2,CSS,S_HSA,S_Bliss,S_Loewe,S_ZIP,S_sum,S_max,S_mean,classs,c_sy,c_ana,c_ad
AZD1775,MK-2206,RPMI7951,22.5136,17.9264,20.22,6.736631823,4.083450516,4.291861741,8.773587554,14.7383,17.3367,17.47915,additive,,,ad
AZD1775,MK-2206,RKO,13.2825,8.3564,10.81945,5.605154328,2.531525852,3.341858058,6.992724357,6.01245,7.91335,8.41595,additive,,,ad
AZD1775,MK-2206,PA1,10.287,10.6858,10.4864,0.903549089,-0.614324726,-2.808986349,1.812920425,-3.0104,-1.7632,3.738,additive,,,ad
AZD1775,MK-2206,OVCAR3,35.1043,31.2289,33.1666,7.831008137,4.579847398,4.130184359,2.475986815,13.0469,18.5259,23.10675,additive,,,ad
AZD1775,MK-2206,OV90,16.6324,12.2267,14.42955,5.507758295,1.430346245,4.025167287,19.39988446,7.74895,9.10165,11.08925,additive,,,ad
AZD1775,MK-2206,OCUBM,36.0381,28.0492,32.04365,5.147319202,3.05993983,2.324608977,2.265545635,12.39065,15.49465,22.21715,additive,,,ad
AZD1775,MK-2206,NCIH520,37.1151,32.7474,34.93125,5.63075851,6.607034331,3.208148435,4.156946492,13.37655,14.71835,24.1539,additive,,,ad
AZD1775,MK-2206,NCIH460,8.6111,2.8987,5.7549,5.467508701,4.106001933,4.927890602,5.655946312,4.4598,4.5445,5.10735,additive,,,ad
AZD1775,MK-2206,NCIH23,39.1001,29.2233,34.1617,16.67369685,14.28879002,9.246366279,16.83992308,20.4521,22.9472,27.3069,additive,,,ad
AZD1775,MK-2206,NCIH2122,18.5859,19.4749,19.0304,7.217444366,5.522772762,2.506030105,4.674468592,4.5252,7.7737,11.7778,additive,,,ad
AZD1775,MK-2206,NCIH1650,18.5842,10.7056,14.6449,4.128809353,1.443027603,0.381599695,-3.387259852,1.2137,4.5624,7.9293,additive,,,ad
AZD1775,MK-2206,MSTO,36.2242,33.4949,34.85955,16.21038945,12.7712055,12.44886234,25.19764058,25.95295,29.09175,30.40625,Synerg,sy,,
AZD1775,MK-2206,MDAMB436,17.4933,12.989,15.24115,5.751210327,3.214489322,4.095488332,10.15011857,10.78545,12.84065,13.0133,additive,,,ad
AZD1775,MK-2206,LOVO,41.7575,38.7126,40.23505,13.68827317,9.047464767,11.92903074,10.62078351,6.67395,18.62185,23.4545,additive,,,not_ad
AZD1775,MK-2206,LNCAP,33.9046,32.8016,33.3531,9.545032397,6.372378575,7.211026579,4.9042534,11.3367,15.8587,22.3449,additive,,,ad
AZD1775,MK-2206,KPL1,28.6692,25.2852,26.9772,9.029455073,7.573916637,7.357444234,9.481344611,12.4526,14.7678,19.7149,additive,,,ad
AZD1775,MK-2206,HT29,24.8202,16.9313,20.87575,14.12491131,9.377857368,9.847895863,19.86896626,7.58145,12.21575,14.2286,additive,,,ad
AZD1775,MK-2206,HT144,9.8511,5.2391,7.5451,4.261997567,2.235979108,1.437367228,5.7937484,5.7396,6.1196,6.64235,additive,,,ad
AZD1775,MK-2206,HCT116,5.6944,7.1831,6.43875,-1.213057873,-2.398761138,-11.30843597,7.808171518,0.05835,0.05835,3.24855,additive,,,ad
AZD1775,MK-2206,ES2,18.0166,11.9006,14.9586,2.77098975,2.151596629,-6.652953847,3.327433494,3.5588,3.5907,9.2587,additive,,,ad
AZD1775,MK-2206,EFM192B,33.0073,25.978,29.49265,5.841988456,3.949167836,3.27084247,5.752789326,4.55545,12.95735,17.02405,additive,,,ad
AZD1775,MK-2206,DLD1,23.5689,21.3401,22.4545,12.46142048,10.62887164,11.12561956,18.1312836,20.3183,20.931,21.3864,Synerg,sy,,
AZD1775,MK-2206,CAOV3,27.8712,29.8253,28.84825,10.94539536,10.15881329,-8.114320961,10.34946816,13.40375,14.22935,21.126,additive,,,ad
AZD1775,MK-2206,A427,34.4954,25.1381,29.81675,7.994980885,5.857581288,-0.09826084,1.917744571,11.99745,15.73295,20.9071,additive,,,ad
AZD1775,MK-2206,A375,22.9459,13.7964,18.37115,3.910590209,3.990617533,-15.62483719,4.646491211,7.22325,7.22325,12.7972,additive,,,ad
AZD1775,MK-2206,A2780,34.8864,28.9502,31.9183,17.46895208,14.79226159,14.42698504,12.37985199,21.2991,24.4065,26.6087,Synerg,sy,,
AZD1775,MK-2206,A2058,27.441,19.4523,23.44665,7.926000546,5.917571343,4.589793392,10.35873777,8.57335,10.57675,16.01,additive,,,ad
AZD1775,LAPATINIB,ZR751,9.1763,0,4.58815,-0.728922709,-6.944795656,-0.981279646,3.767670496,-7.98695,-4.13705,-1.6994,additive,,,ad
AZD1775,LAPATINIB,VCAP,9.991,9.5654,9.7782,3.621124211,3.004361154,-1.10369085,5.048772725,7.0098,7.0434,8.394,additive,,,ad
AZD1775,LAPATINIB,UWB1289BRCA1,31.1089,35.5586,33.33375,14.1943939,11.36752248,11.14087501,11.67724432,19.55285,24.76215,26.4433,Synerg,sy,,
AZD1775,LAPATINIB,UWB1289,30.1062,34.9824,32.5443,2.884683595,2.204157146,-0.524053866,1.196276106,15.0068,20.2593,23.77555,additive,,,ad
AZD1775,LAPATINIB,UACC62,18.3206,12.1837,15.25215,7.436877495,7.070050534,4.114820104,2.862566299,12.48045,12.67855,13.8663,additive,,,ad
AZD1775,LAPATINIB,T47D,11.9187,5.4969,8.7078,2.23510716,-0.995703437,1.487854641,12.112906,3.9931,4.437,6.35045,additive,,,ad
AZD1775,LAPATINIB,SW837,29.8178,24.3819,27.09985,14.91932405,13.12792553,12.73979704,22.42014698,17.31815,19.85085,22.209,Synerg,sy,,
AZD1775,LAPATINIB,SW620,17.457,10.3587,13.90785,0.384083984,0.652292052,-16.29372791,1.319074009,1.61095,1.61095,7.7594,additive,,,ad
AZD1775,LAPATINIB,SKOV3,21.7769,18.3594,20.06815,9.084418092,4.771225365,7.053962504,14.23900921,11.73385,14.17445,15.901,additive,,,ad
AZD1775,LAPATINIB,SKMES1,39.7769,32.4406,36.10875,7.511439004,4.420109302,4.47182809,2.397195719,15.60875,21.93275,25.85875,additive,,,not_ad
AZD1775,LAPATINIB,SKMEL30,19.1262,10.0831,14.60465,7.394361278,6.086370451,-3.881467874,4.476466704,10.99285,11.88695,12.79875,additive,,,ad
AZD1775,LAPATINIB,RPMI7951,21.8692,14.0695,17.96935,8.919103721,8.056890479,3.001720111,9.976904818,14.97625,15.37095,16.4728,additive,,,ad
AZD1775,LAPATINIB,RKO,8.4654,6.1626,7.314,4.25661719,2.110829543,2.647659263,15.48287667,3.9635,5.4131,5.63875,additive,,,ad
AZD1775,LAPATINIB,PA1,9.2471,8.6107,8.9289,6.981003732,6.165582571,-4.149112458,6.402634761,-3.4193,-3.3207,2.7548,additive,,,ad
AZD1775,LAPATINIB,OVCAR3,25.3598,18.1624,21.7611,3.63768137,1.791295565,-2.400392585,2.673078012,14.5608,16.2821,18.16095,additive,,,ad
AZD1775,LAPATINIB,OV90,4.0397,4.3983,4.219,1.357404211,-0.547118454,0.021788945,4.472001655,2.4597,2.8663,3.33935,additive,,,ad
AZD1775,LAPATINIB,OCUBM,37.8412,33.5546,35.6979,11.16188296,9.095959228,9.099686262,7.775512628,15.1338,18.2378,25.41585,additive,,,not_ad
AZD1775,LAPATINIB,NCIH520,10.6986,5.1517,7.92515,6.112050793,4.831366982,4.192985194,10.08882054,6.14985,6.58335,7.0375,additive,,,ad
AZD1775,LAPATINIB,NCIH460,0.895,0.8971,0.89605,2.519827618,1.998029302,1.837637657,-1.111259745,0.81135,0.81135,0.8537,additive,,,ad
AZD1775,LAPATINIB,NCIH2122,16.6121,15.43,16.02105,7.76324064,5.946875453,2.777497397,6.081737785,1.65415,4.76435,8.8376,additive,,,ad
AZD1775,LAPATINIB,NCIH1650,23.3759,21.0038,22.18985,6.515739791,3.419492366,2.066602365,0.593229481,3.66125,12.10735,12.92555,additive,,,ad
AZD1775,LAPATINIB,MDAMB436,14.5212,9.8,12.1606,5.326595311,4.30063622,-2.64174823,14.03319871,9.6899,9.7601,10.92525,additive,,,ad
AZD1775,LAPATINIB,LOVO,36.2612,35.3835,35.82235,#N/A,#N/A,#N/A,14.85247194,9.68395,21.63185,22.75315,#N/A,,,
AZD1775,LAPATINIB,LNCAP,4.4356,11.0902,7.7629,-2.514122401,-4.008629845,-5.192764768,-3.312241173,0.4238,3.2409,4.09335,additive,,,ad
AZD1775,LAPATINIB,KPL1,17.2099,14.5182,15.86405,7.114307649,5.575031654,5.203266116,14.87564155,11.73345,13.54885,13.79875,additive,,,ad
AZD1775,LAPATINIB,HT144,12.3106,6.4783,9.39445,8.416070671,7.256676915,6.857517713,12.57950877,7.15835,7.96895,8.2764,additive,,,ad
AZD1775,LAPATINIB,HCT116,2.7446,1.8715,2.30805,-0.508465312,-3.955860196,-6.656407347,5.688604098,-4.07235,-4.07235,-0.88215,additive,,,ad
AZD1775,LAPATINIB,ES2,14.3931,9.9787,12.1859,3.327716413,2.611431695,-6.49606869,2.362653113,0.7283,0.818,6.4571,additive,,,ad
AZD1775,LAPATINIB,EFM192B,32.7212,27.8449,30.28305,9.910030643,8.003474017,7.580864854,11.47687798,6.73475,15.13665,18.5089,additive,,,ad
AZD1775,LAPATINIB,DLD1,16.4917,13.8053,15.1485,9.127791864,6.482470023,7.671525499,17.84841591,12.0221,13.5456,13.5853,additive,,,ad
AZD1775,LAPATINIB,COLO320DM,28.4125,19.5253,23.9689,11.17519356,9.803789691,6.735889972,10.90710154,11.0291,12.6706,17.499,additive,,,ad
AZD1775,LAPATINIB,CAOV3,31.1652,35.2658,33.2155,14.91823518,12.79699124,2.867261308,16.1006613,15.7981,18.5966,24.5068,additive,,,ad
AZD1775,LAPATINIB,A375,21.2572,12.8953,17.07625,4.425482728,4.633418709,-12.53918106,2.596729313,5.92835,5.92835,11.5023,additive,,,ad
AZD1775,ERLOTINIB,ZR751,9.1192,12.337,10.7281,4.83358795,1.750112876,4.545989488,0.293938511,6.8782,6.8782,8.80315,additive,,,ad
AZD1775,ERLOTINIB,VCAP,5.8763,8.7018,7.28905,2.596777368,1.906876754,-6.24288118,1.862062683,4.48515,4.55425,5.8871,additive,,,ad
AZD1775,ERLOTINIB,UWB1289BRCA1,35.1,36.8666,35.9833,15.7746404,9.470858459,13.78149785,8.596601139,14.5008,23.0724,25.24205,additive,,,not_ad
AZD1775,ERLOTINIB,UWB1289,34.1859,36.3039,35.2449,5.83113842,0.751785117,2.009231267,0.693056139,10.4119,22.6969,22.8284,additive,,,not_ad
AZD1775,ERLOTINIB,UACC62,22.8583,22.0345,22.4464,8.060769957,6.074971888,5.939757768,3.475556379,15.9074,18.481,19.1769,additive,,,ad
AZD1775,ERLOTINIB,T47D,8.4573,0,4.22865,3.256718817,1.322580408,2.300794569,5.45094199,2.55745,3.00135,3.39305,additive,,,ad
AZD1775,ERLOTINIB,SW837,29.0297,24.7401,26.8849,12.58254041,10.04561589,10.39692967,22.33771868,16.6791,19.2118,21.782,Synerg,sy,,
AZD1775,ERLOTINIB,SW620,19.4899,13.1317,16.3108,2.6346135,1.657562647,-10.99804776,0.864779906,3.4451,4.0139,9.87795,additive,,,ad
AZD1775,ERLOTINIB,SKOV3,23.7151,25.0378,24.37645,8.521351561,6.043867223,6.12935417,4.539087103,15.91255,18.35315,20.1445,additive,,,ad
AZD1775,ERLOTINIB,SKMES1,40.1543,34.9208,37.53755,6.362395864,3.445435231,3.135717347,1.641234033,14.28735,20.61135,25.91245,additive,,,not_ad
AZD1775,ERLOTINIB,SKMEL30,18.3179,11.1501,14.734,4.75741882,3.353437172,1.82211333,6.776081949,10.8693,12.0163,12.80165,additive,,,ad
AZD1775,ERLOTINIB,RPMI7951,20.5082,14.3861,17.44715,8.327379742,6.873448195,5.631629936,5.221290803,13.40035,14.84875,15.42375,additive,,,ad
AZD1775,ERLOTINIB,RKO,7.7748,6.6963,7.23555,4.358967897,3.542643535,2.663118381,3.562346605,5.33465,5.33465,6.2851,additive,,,ad
AZD1775,ERLOTINIB,PA1,13.1626,15.5501,14.35635,3.994611536,2.391027345,-1.295997068,3.247215063,-1.16095,2.10675,6.5977,additive,,,ad
AZD1775,ERLOTINIB,OVCAR3,29.561,25.294,27.4275,6.864701365,3.779500203,3.787616627,11.96181385,14.5653,20.0443,20.9964,additive,,,ad
AZD1775,ERLOTINIB,OV90,5.0944,4.0706,4.5825,2.619822025,1.336170885,1.173751241,6.177291176,2.9354,3.2298,3.75895,additive,,,ad
AZD1775,ERLOTINIB,OCUBM,22.9459,19.9855,21.4657,8.24481851,5.808429946,5.715394096,18.09175678,15.1893,18.2933,18.3275,additive,,,ad
AZD1775,ERLOTINIB,NCIH520,5.4174,3.9927,4.70505,3.00658642,1.557355317,0.920739702,4.578884769,2.55465,3.36325,3.62985,additive,,,ad
AZD1775,ERLOTINIB,NCIH460,5.3866,6.595,5.9908,1.702939322,0.244612681,1.09815,3.612750741,4.0521,4.1368,5.02145,additive,,,ad
AZD1775,ERLOTINIB,NCIH2122,25.5368,30.7033,28.12005,8.543959231,6.417176008,5.375267313,6.87696888,9.00655,16.86335,18.5633,additive,,,ad
AZD1775,ERLOTINIB,NCIH1650,26.2205,23.9599,25.0902,5.942043203,3.63518637,1.851115793,-1.503178,0.3187,10.4012,12.70445,additive,,,ad
AZD1775,ERLOTINIB,MSTO,41.7921,42.933,42.36255,22.71716661,20.80730075,18.58630726,20.29219561,28.27745,31.41625,35.32,Synerg,sy,,
AZD1775,ERLOTINIB,MDAMB436,17.0323,15.9904,16.51135,4.889018512,1.348217697,2.894757292,20.43813891,10.49015,12.89065,13.50075,additive,,,ad
AZD1775,ERLOTINIB,LOVO,40.678,35.0889,37.88345,14.24988656,9.062697201,12.2759871,9.38818527,7.30435,19.25225,22.5939,additive,,,not_ad
AZD1775,ERLOTINIB,LNCAP,9.0246,18.6361,13.83035,2.962545368,1.245339463,0.569988189,0.040532751,5.25185,9.30835,9.5411,additive,,,ad
AZD1775,ERLOTINIB,KPL1,16.9111,11.7526,14.33185,6.694691927,5.365654332,4.900549026,18.733742,10.87925,12.01665,12.60555,additive,,,ad
AZD1775,ERLOTINIB,HT29,26.0276,17.9797,22.00365,15.07691597,12.92457376,10.72969271,26.26509988,12.20955,13.34365,17.1066,Synerg,sy,,
AZD1775,ERLOTINIB,HT144,16.9866,13.8867,15.43665,6.593941554,5.165387149,4.882057865,7.848820275,11.34315,12.76865,13.3899,additive,,,ad
AZD1775,ERLOTINIB,HCT116,3.0606,3.03,3.0453,-3.643151717,-5.77065836,-6.906157246,-1.784258931,-3.9867,-3.3351,-0.4707,additive,,,ad
AZD1775,ERLOTINIB,ES2,21.4334,17.7846,19.609,4.429612637,2.811478291,-0.131652723,2.295274505,5.332,8.2411,12.4705,additive,,,ad
AZD1775,ERLOTINIB,EFM192B,15.5186,15.2341,15.37635,6.066960003,4.034666261,3.611545855,2.309933433,3.98005,6.97445,9.6782,additive,,,ad
AZD1775,ERLOTINIB,DLD1,21.2824,23.2855,22.28395,7.44388218,5.538387512,5.832218626,9.072530211,15.20475,16.72825,18.74435,additive,,,ad
AZD1775,ERLOTINIB,COLO320DM,26.0341,27.4773,26.7557,6.914666573,4.784952128,1.830475627,5.98837307,10.6605,15.4574,18.7081,additive,,,ad
AZD1775,ERLOTINIB,CAOV3,32.4241,34.0332,33.22865,13.49045271,9.449822674,6.592774006,15.09136522,11.76015,18.60975,22.4944,additive,,,ad
AZD1775,ERLOTINIB,A427,31.8486,22.0555,26.95205,6.159010526,3.294649751,3.128453632,3.561027822,9.67185,12.86825,18.31195,additive,,,ad
AZD1775,ERLOTINIB,A375,22.6129,16.1581,19.3855,5.200300432,3.583400999,1.023474813,3.805473968,6.8158,8.2376,13.10065,additive,,,ad
AZD1775,ERLOTINIB,A2780,25.5399,24.9979,25.2689,11.54884242,9.77388957,8.744228751,22.30806221,18.9107,22.0181,22.0898,additive,,,ad
AZD1775,ERLOTINIB,A2058,26.3578,20.4345,23.39615,7.07170157,5.533275607,3.123087401,5.084214637,8.82115,10.52625,16.10865,additive,,,ad
AZD1775,DINACICLIB,ZR751,11.3963,16.9356,14.16595,-1.074192428,-4.298846892,-10.71077313,3.766771548,5.33065,9.18055,9.7483,additive,,,ad
AZD1775,DINACICLIB,UWB1289BRCA1,31.8669,38.8121,35.3395,14.55312328,10.2027868,11.89520421,10.5188655,20.1191,26.7679,27.7293,Synerg,sy,,
AZD1775,DINACICLIB,UWB1289,32.8981,28.9864,30.94225,1.173032248,-1.186240209,-1.655099238,-0.716326096,9.14135,18.65725,20.0418,additive,,,ad
AZD1775,DINACICLIB,UACC62,23.8995,26.7071,25.3033,5.333467551,3.191919925,0.367019901,0.993060183,16.4598,19.0334,20.88155,additive,,,ad
AZD1775,DINACICLIB,T47D,9.9901,18.2041,14.0971,2.48483031,1.195153043,-3.142379471,5.492120592,10.1429,10.5868,12.12,additive,,,ad
AZD1775,DINACICLIB,SW837,24.256,22.1987,23.22735,6.555817892,4.665367833,2.136480865,4.092815695,16.05715,18.58985,19.64225,additive,,,ad
AZD1775,DINACICLIB,SKOV3,19.4986,14.8529,17.17575,4.466602545,2.924404672,-0.510027757,1.151900563,11.32955,13.77015,14.25265,additive,,,ad
AZD1775,DINACICLIB,SKMEL30,29.407,36.4834,32.9452,8.611449379,6.030392807,2.798958655,6.503135559,22.8531,25.5708,27.89915,additive,,,ad
AZD1775,DINACICLIB,RPMI7951,26.0776,33.2737,29.67565,3.866741813,2.299891564,-3.74168837,1.960748794,18.02045,20.61885,23.84805,additive,,,ad
AZD1775,DINACICLIB,RKO,21.88,31.5236,26.7018,6.238528166,4.344105064,2.215374258,4.208662972,18.1585,20.0594,22.43015,additive,,,ad
AZD1775,DINACICLIB,OVCAR3,31.6529,32.372,32.01245,4.660510853,2.356238455,0.333259441,1.924872429,20.08305,25.56205,26.04775,additive,,,ad
AZD1775,DINACICLIB,OCUBM,26.9233,35.532,31.22765,5.236569758,3.002813599,1.858409006,11.96232885,20.43255,23.53655,25.8301,additive,,,ad
AZD1775,DINACICLIB,NCIH460,8.7084,5.1684,6.9384,2.621779073,1.820622627,-11.51481887,2.079328933,3.4762,3.5609,5.2073,additive,,,ad
AZD1775,DINACICLIB,NCIH23,36.8385,41.3107,39.0746,14.4851015,10.27342975,11.05264602,11.69250794,20.2547,27.8601,29.66465,Synerg,sy,,
AZD1775,DINACICLIB,NCIH1650,20.369,23.9038,22.1364,3.351418379,1.436801835,-0.594749655,1.822979532,7.187,12.0539,14.6617,additive,,,ad
AZD1775,DINACICLIB,MSTO,27.4195,27.824,27.62175,9.097348642,7.481885786,4.37739557,7.601820212,20.16715,23.30595,23.89445,additive,,,ad
AZD1775,DINACICLIB,LOVO,36.5206,40.8783,38.69945,6.469204683,5.396549307,3.888549244,6.149957633,17.33725,26.75155,28.01835,additive,,,not_ad
AZD1775,DINACICLIB,HT29,29.8379,38.8645,34.3512,7.896353419,6.119733466,4.779690202,13.87774292,16.7033,25.3633,25.52725,additive,,,ad
AZD1775,DINACICLIB,HT144,17.699,27.1818,22.4404,2.390542136,1.090540935,-8.023819507,4.497327313,14.3544,15.7799,18.3974,additive,,,ad
AZD1775,DINACICLIB,EFM192B,21.0446,30.4243,25.73445,2.501643085,0.662899722,-1.621269994,-1.953305084,10.13085,17.33255,17.93265,additive,,,ad
AZD1775,DINACICLIB,DLD1,22.2579,30.2558,26.25685,7.758437729,6.183185644,3.180539233,2.900749874,19.24365,20.76715,22.75025,additive,,,ad
AZD1775,DINACICLIB,COLO320DM,27.792,23.2245,25.50825,6.555726672,4.763392795,1.859138806,5.126526701,9.13665,14.20995,17.32245,additive,,,ad
AZD1775,DINACICLIB,A427,34.9207,43.1879,39.0543,7.768681776,4.905373126,3.816616246,4.34892434,14.8745,24.9705,26.9644,additive,,,not_ad
AZD1775,DINACICLIB,A2780,35.984,44.0096,39.9968,15.54221882,12.74440181,10.06444046,11.82776671,28.9354,32.0428,34.4661,Synerg,sy,,
AZD1775,DINACICLIB,A2058,26.3574,35.3523,30.85485,3.787604865,1.938381926,-1.000986907,1.94910882,10.76875,17.98495,20.8118,additive,,,ad
AZD1775,DASATINIB,ZR751,0,6.0783,3.03915,-3.49351205,-10.60157975,-4.352329081,1.003160308,-3.39205,-0.81075,-0.17645,additive,,,ad
AZD1775,DASATINIB,VCAP,15.3967,12.4994,13.94805,6.160312882,5.867175933,-4.230531581,7.563785292,11.21325,11.21325,12.58065,additive,,,ad
AZD1775,DASATINIB,UWB1289BRCA1,41.2783,39.68,40.47915,10.82480596,6.312355453,8.763988312,5.270010864,8.96645,17.53805,24.7228,additive,,,not_ad
AZD1775,DASATINIB,UWB1289,41.3958,41.0971,41.24645,7.518272651,0.822323744,5.07494049,-0.378535969,3.83825,16.12325,22.54235,additive,,,not_ad
AZD1775,DASATINIB,UACC62,21.0639,16.0902,18.57705,8.949932313,7.600703534,5.891972782,6.908606706,15.20035,16.00345,16.8887,additive,,,ad
AZD1775,DASATINIB,T47D,10.4548,12.4666,11.4607,3.329342581,2.365616853,2.536525907,11.27106368,5.5075,5.9514,8.4841,additive,,,ad
AZD1775,DASATINIB,SW837,33.0725,28.3916,30.73205,13.74578603,11.93766696,12.02220493,9.576906939,14.69775,17.23045,22.7149,additive,,,ad
AZD1775,DASATINIB,SW620,38.3298,29.3201,33.82495,17.17546979,14.80011195,10.39576324,18.33035113,21.52805,21.52805,27.6765,Synerg,sy,,
AZD1775,DASATINIB,SKOV3,37.7844,34.4757,36.13005,8.437275976,8.664258234,6.38086827,10.1053551,9.82545,12.26605,22.97775,additive,,,not_ad
AZD1775,DASATINIB,SKMEL30,15.1546,10.3904,12.7725,-1.285578034,-2.555241848,-4.598020554,0.212596682,10.0548,10.0548,11.41365,additive,,,ad
AZD1775,DASATINIB,RPMI7951,37.1421,32.2012,34.67165,8.604419396,8.422820811,7.370545416,11.17876498,10.51065,13.10905,22.59115,additive,,,ad
AZD1775,DASATINIB,RKO,20.9335,17.9216,19.42755,14.04426994,11.95017199,12.40933567,15.07296796,16.54165,17.52665,17.9846,Synerg,not_sy,,
AZD1775,DASATINIB,PA1,41.1605,36.9166,39.03855,8.906569015,8.462485689,5.861903142,4.407808891,3.35765,15.60725,21.1981,additive,,,not_ad
AZD1775,DASATINIB,OVCAR3,39.321,35.6515,37.48625,8.856829868,6.479287865,4.300286348,3.826158459,11.19335,16.67235,24.3398,additive,,,not_ad
AZD1775,DASATINIB,OCUBM,22.3084,19.4063,20.85735,10.01081732,7.535927903,8.097232425,25.6505808,16.40105,17.75335,18.6292,additive,,,ad
AZD1775,DASATINIB,NCIH520,36.7242,34.4118,35.568,7.871824689,11.20971737,5.524102748,8.638264428,9.2106,10.5524,22.3893,additive,,,not_ad
AZD1775,DASATINIB,NCIH460,4.8334,4.2626,4.548,8.302396759,7.040173843,7.950040839,7.218573657,4.4633,4.4633,4.50565,additive,,,ad
AZD1775,DASATINIB,NCIH2122,3.0705,4.4175,3.744,-7.662103548,-7.645613481,#N/A,-0.037656506,-7.5127,-7.5127,-1.88435,#N/A,,,
AZD1775,DASATINIB,NCIH1650,35.8231,31.3046,33.56385,9.428944506,8.208707705,8.121287071,11.81211436,-0.34755,9.73495,16.60815,additive,,,ad
AZD1775,DASATINIB,MSTO,41.0414,41.9303,41.48585,21.62716422,21.00380747,11.42412864,18.10628115,21.02765,24.16645,31.25675,Synerg,sy,,
AZD1775,DASATINIB,MDAMB436,22.1875,17.0099,19.5987,10.79394302,7.492231857,7.475636242,21.69823693,14.4684,16.8689,17.03355,additive,,,ad
AZD1775,DASATINIB,LOVO,41.0398,36.978,39.0089,14.3136907,9.26560282,12.63309332,8.637965163,5.514,17.4619,22.26145,additive,,,not_ad
AZD1775,DASATINIB,LNCAP,15.3685,20.8923,18.1304,7.352448855,3.905090996,3.65372249,9.190529927,7.077,11.599,12.6037,additive,,,ad
AZD1775,DASATINIB,KPL1,20.4268,19.1645,19.79565,9.448746605,7.715409157,8.229682576,21.14949408,16.44505,17.48045,18.12035,additive,,,ad
AZD1775,DASATINIB,HT29,34.2199,28.7243,31.4721,13.2590423,10.40945749,11.21816495,16.39701106,9.5522,18.2122,20.51215,Synerg,sy,,
AZD1775,DASATINIB,HT144,7.5705,6.3171,6.9438,1.476479707,1.688574133,-3.77831167,10.28123552,5.5183,5.5183,6.23105,additive,,,ad
AZD1775,DASATINIB,HCT116,11.392,10.045,10.7185,5.859436472,5.16875879,-2.584258844,16.34631309,4.3381,4.3381,7.5283,additive,,,ad
AZD1775,DASATINIB,ES2,25.1846,19.2312,22.2079,9.187325452,8.182388774,0.703125535,8.086989938,10.3758,10.84,16.29185,additive,,,ad
AZD1775,DASATINIB,EFM192B,14.1575,8.4345,11.296,5.156217328,1.435999781,-1.222355457,13.19745247,1.0199,2.8941,6.15795,additive,,,ad
AZD1775,DASATINIB,DLD1,24.6403,25.8461,25.2432,12.40714052,9.575691614,10.87160161,14.59691199,18.4973,20.0208,21.87025,additive,,,ad
AZD1775,DASATINIB,COLO320DM,15.1171,10.7013,12.9092,-2.060649726,-3.252047055,-5.803549321,-2.528802287,1.6109,1.6109,7.26005,additive,,,ad
AZD1775,DASATINIB,CAOV3,32.3121,33.0448,32.67845,11.51908604,5.190191271,8.599293912,4.224894966,-0.53455,14.08435,16.07195,additive,,,ad
AZD1775,DASATINIB,A427,38.0766,30.4715,34.27405,8.488512318,6.521526324,6.356972867,5.338284336,3.37305,17.45685,18.82355,additive,,,ad
AZD1775,DASATINIB,A375,38.5143,33.7725,36.1434,18.85648633,15.79079725,14.82111987,16.74643807,22.0522,24.9955,29.0978,Synerg,sy,,
AZD1775,DASATINIB,A2780,36.7446,35.2018,35.9732,24.01719261,22.17855496,22.53069618,32.00377883,25.825,28.9324,30.8991,Synerg,sy,,
AZD1775,DASATINIB,A2058,28.7374,19.4916,24.1145,6.862168162,5.257540829,-13.73212487,2.743271305,4.5383,11.2446,14.3264,additive,,,ad
AZD1775,BORTEZOMIB,ZR751,11.5096,14.9619,13.23575,-0.082366819,-3.432762606,-5.036593666,2.485744272,3.95225,7.80215,8.594,additive,,,ad
AZD1775,BORTEZOMIB,UWB1289BRCA1,37.426,42.1689,39.79745,17.79577865,13.15062322,15.48892614,14.74277008,21.85635,30.42795,30.8269,Synerg,sy,,
AZD1775,BORTEZOMIB,UWB1289,36.9554,32.2083,34.58185,0.88243386,0.441918497,-1.237482524,0.910997252,7.97485,20.25985,21.27835,additive,,,ad
